1,0.3340796076518567,0.3340796076518567,0.3340894218212164,0.3388397453092557,0.4015278186549463,0.42843284297156964,0.44948971622574146,0.45038786831018846,0.46667501804097156,0.5165389491940457,0.51942537622658,5
2,0.3339754031014192,0.3339754031014192,0.3339920472737969,0.3340796076518567,0.35270925642949785,0.40149088041375425,0.40962406122018097,0.44505953399525666,0.4556206636027512,3
3,0.3337146523174281,0.3337146523174281,0.3338639674841743,0.33391042315955566,0.3339208701495861,0.33396797906365033,0.3339754031014192,0.3339770985666311,0.400980922829949,0.40681165949485304,0.4361964684298494,2
4,0.33356102518078856,0.33356102518078856,0.3337146523174281,0.3337146523174281,0.3337146523174281,0.3337146523174281,0.3338639674841743,0.333863974779398,0.333863974779398,0.3339901928100541,1
5,0.33356102518078856,0.33356102518078856,0.33356102518078856,0.33356102518078856,0.33356102518078856,0.33356102518078856,0.3337146523174281,0.3337146523174281,0.3337813606530622,0.3339871969772745,0.33723967663638915,1
6,0.33138722959422473,0.33138722959422473,0.33351893401109123,0.33356102518078856,0.33356102518078856,0.33356102518078856,0.33356102518078856,0.33356102518078856,0.33356102518078856,0.33356456378395494,0.33367332417333934,1
7,0.3254914985491132,0.3254914985491132,0.32644111795216274,0.32644111795216274,0.3313653183699584,0.33138722959422473,0.33351893401109123,0.3335564378545834,0.33356102518078856,0.33356102518078856,0.33356109292353775,1
8,0.3142711750604753,0.3142711750604753,0.32407838839366443,0.3254914985491132,0.32554476114768527,0.32557068944930445,0.3259777296897976,0.32634660613869365,0.326440538404261,0.32644111795216274,0.32644111795216274,1
9,0.3142711750604753,0.3142711750604753,0.3142711750604753,0.32089969754919867,0.32319554746086215,0.3240775614680489,0.32407838839366443,0.3254028006577871,0.3254914985491132,0.3254920561467349,0.3353281483215609,1
10,0.31340769137317287,0.31340769137317287,0.3141245589426644,0.3142711750604753,0.3142711750604753,0.3185850791505267,0.32089969754919867,0.32089969754919867,0.3209464229226165,0.3223128077046476,0.3223128077046476,1
11,0.3128477248509731,0.3128477248509731,0.31340769137317287,0.31340769137317287,0.3141245589426644,0.3141249452706686,0.31412586504660733,0.3141295398618956,0.3142684635669058,0.3142684635669058,0.3142711750604753,1
12,0.3128052969179269,0.3128052969179269,0.3128477248509731,0.3128477248509731,0.3133781009218432,0.31340769137317287,0.31340769137317287,0.31340769137317287,0.31340769137317287,0.31340769137317287,0.3139770006579422,1
13,0.2920064205829123,0.2920064205829123,0.31042348157856137,0.31253864203487197,0.3128052969179269,0.3128285264544504,0.3128477248509731,0.3128477248509731,0.3128477248509731,0.3128477248509731,0.3129331374457512,1
14,0.2864724633790809,0.2864724633790809,0.2914836914262401,0.29198701880236017,0.2920064205829123,0.29200787365552977,0.31040184216150846,0.31042348157856137,0.31253864203487197,0.312560270165199,0.3128073006841831,1
15,0.2864724633790809,0.2864724633790809,0.2865360050438404,0.2914836914262401,0.2914836914262401,0.2915144158533355,0.29198701880236017,0.2920056373109403,0.2920064205829123,0.29451229745249197,0.29696740250080683,1
16,0.28236948713728616,0.28236948713728616,0.286459843149779,0.2864724633790809,0.2864724633790809,0.2865360050438404,0.28655111973496605,0.2865736052604918,0.29141462709791727,0.2914836914262401,0.2914836914262401,1
17,0.28229495822115774,0.28229495822115774,0.2823589669122518,0.28236450408521957,0.2823694373710093,0.28236948713728616,0.286459843149779,0.2864724633790809,0.2864724633790809,0.2864785615332898,0.2901875642333224,1
18,0.2822790308329924,0.2822790308329924,0.282294278695441,0.2822944467814291,0.28229495822115774,0.2823589669122518,0.2823589669122518,0.28236450408521957,0.28236450408521957,0.28989741272808933,0.3108292222280266,1
19,0.28227826841614084,0.28227826841614084,0.2822790308329924,0.2822795457038937,0.28229293000963473,0.282294278695441,0.282294278695441,0.2822944467814291,0.28229495822115774,0.28232310653162584,0.2824824136945946,1
20,0.2759023466019101,0.2759023466019101,0.2822458489696714,0.28227826841614084,0.28227826841614084,0.2822790205477185,0.2822790308329924,0.2822790308329924,0.2822795443990896,0.2822795457038937,0.2823441739179845,1
21,0.27588982530966333,0.27588982530966333,0.2759023466019101,0.27592138408919425,0.28216274676029235,0.2822271530940109,0.2822458489696714,0.2822458489696714,0.28227695872810316,0.28227826841614084,0.28227896595446905,1
22,0.2758602795726393,0.2758602795726393,0.27586105108164305,0.275888940368431,0.27588982530966333,0.27590227291479513,0.2759023466019101,0.27590366131012883,0.275908012644634,0.27592138408919425,0.27596430199509886,1
23,0.2758601661404107,0.2758601661404107,0.2758602795726393,0.2758602795726393,0.2758605168403878,0.2758607111612195,0.27586105108164305,0.2758695606227416,0.2758882425774674,0.275888940368431,0.27625896746234374,1
24,0.2757097288388793,0.2757097288388793,0.2758601661404107,0.2758601661404107,0.2758602795726393,0.2758602795726393,0.2758607111612195,0.2758607111612195,0.2759232504278667,0.277606439913019,0.30230677077871143,1
25,0.2757097288388793,0.2757097288388793,0.27570975351009663,0.2758584978613065,0.2758601661404107,0.2758601661404107,0.2758601661404107,0.2758601661404107,0.2758601661404107,0.2758601682726102,0.27588522539721455,1
26,0.27340857405163227,0.27340857405163227,0.2757097288388793,0.27570975351009663,0.2757280928313848,0.2757398213542312,0.27574371063296454,0.2757654700731534,0.2758282219619829,0.2758582836718025,0.2758584978613065,1
