SPEED,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,ACCELERATION
60.7427,5.2365900000000005,5.54251,6.082669999999999,6.97428,8.47388,11.2297,17.4264,41.7102,63.1096,21.8145,12.5472,8.998,7.184139999999999,6.13399,5.49744,5.121569999999999,4.934130000000001,4.9036599999999995,1
155.643,5.0254199999999996,5.10268,5.34736,5.80185,6.55857,7.81537,10.0456,14.6812,28.891,84.51700000000001,28.6964,14.5567,9.95434,7.74185,6.49549,5.74515,5.29442,5.05159,1
135.026,5.03015,5.10774,5.3529599999999995,5.80829,6.566339999999999,7.8254399999999995,10.0601,14.7068,28.9659,121.01700000000001,28.6218,14.5313,9.939869999999999,7.7318,6.48773,5.73872,5.288819999999999,5.046530000000001,1
56.8904,0.775331,0.7985260000000001,0.8521790000000001,0.9480280000000001,1.1134,1.4216,2.18928,27.7169,20.608,16.8078,14.5646,13.0984,11.9176,10.9844,10.2741,9.76201,9.42729,9.25527,1
131.91299999999998,2.2604900000000003,2.2871,2.3893,2.58527,2.91602,3.4715300000000004,4.47618,6.69009,19.8553,53.768,29.2335,19.7961,14.7355,11.8342,10.0659,8.95487,8.26694,7.88218,0
52.3418,8.73667,8.683010000000001,8.7811,9.035969999999999,9.460469999999999,10.075,10.9067,11.985999999999999,13.341,14.9865,16.9116,19.0689,21.3729,3.26755,2.19195,1.7612599999999998,1.5308,1.4010200000000002,1
140.46,3.6626,3.7307099999999997,3.92138,4.2676099999999995,4.83927,5.78465,7.45291,10.8567,20.199,60.0677,50.2033,18.7919,12.5878,9.75985,8.1942,7.26116,6.7074,6.4172400000000005,0
124.34100000000001,2.88603,2.93265,3.0758,3.3403400000000003,3.78033,4.51171,5.81297,8.53345,17.012,138.58100000000002,40.0455,20.5705,14.1287,11.0142,9.255180000000001,8.19538,7.5594399999999995,7.21863,1
56.7129,4.210430000000001,4.04684,4.01285,4.10305,4.33206,4.74071,5.41619,6.54817,8.60903,13.1457,29.6979,153.24,28.2541,15.8266,11.2288,8.91082,7.57694,6.769310000000001,1
155.503,5.02441,5.10164,5.34625,5.800619999999999,6.5571399999999995,7.813610000000001,10.0432,14.6775,28.8819,81.663,28.7055,14.5605,9.956710000000001,7.7436,6.496919999999999,5.74638,5.29553,5.052630000000001,1
94.2383,0.974342,0.9864569999999999,1.03167,1.1182299999999998,1.2649299999999999,1.51384,1.97478,3.07041,37.4527,143.953,27.7024,18.7812,14.7539,12.5243,11.1161,10.1516,9.52181,9.15932,1
61.0684,1.7200799999999998,1.74642,1.8407200000000001,2.02602,2.3622400000000003,3.03464,200.0,53.2021,28.2001,19.5894,15.3647,12.963,11.4999,10.4304,9.61396,9.016160000000001,8.60763,8.366810000000001,1
134.606,2.09995,2.1282200000000002,2.2271400000000003,2.4144099999999997,2.72948,3.25909,4.22088,6.3614,20.1531,67.9517,30.179000000000002,19.7822,14.8153,11.9487,10.1946,9.09097,8.40903,8.031360000000001,1
115.15700000000001,7.829219999999999,7.9496899999999995,8.31793,8.991530000000001,10.0909,11.8559,14.7885,20.038,30.4104,51.6457,17.4237,6.628260000000001,4.401619999999999,3.3936800000000003,2.83773,2.50647,2.30884,2.20322,1
155.362,5.02341,5.10059,5.34513,5.79938,6.55571,7.811839999999999,10.0409,14.6736,28.8725,78.8117,28.7149,14.5643,9.9591,7.745369999999999,6.49835,5.74761,5.29664,5.053669999999999,1
59.9801,7.73239,8.226280000000001,9.01036,10.0302,11.3119,12.8683,14.6822,16.6979,18.8228,20.9399,23.6171,4.439369999999999,3.58693,3.0878400000000004,2.78495,2.60835,2.52495,2.52095,1
145.806,3.8550699999999996,3.83635,3.93686,4.172969999999999,4.5875,5.2712900000000005,6.42402,8.55471,13.7253,77.5536,39.6702,23.2662,15.2414,11.2025,8.97947,7.68531,6.900460000000001,6.43856,1
69.8899,7.63783,8.01787,8.70898,9.69186,10.9874,12.6455,14.6914,17.1013,19.7882,22.6099,25.395,4.91551,3.8338400000000004,3.2269400000000004,2.86097,2.64165,2.52481,2.4903299999999997,0
60.3401,1.9796799999999999,2.00049,2.09951,2.3014900000000003,2.67302,3.42524,7.1654800000000005,114.085,36.8097,22.35,16.4044,13.2761,11.4418,10.2946,9.44564,8.82217,8.39204,8.1314,1
57.6085,8.055060000000001,8.36425,8.96649,9.98236,11.6445,14.4677,19.7809,32.0474,72.4474,18.7778,6.961869999999999,4.42791,3.32711,2.73313,2.38517,2.19056,2.0960900000000002,2.07999,1
122.626,7.705889999999999,7.80457,8.14445,8.77828,9.817969999999999,11.4865,14.2485,19.1621,29.0271,61.833,30.509,7.38042,4.791519999999999,3.6576800000000005,3.04011,2.67368,2.45447,2.33529,1
66.0397,1.1180299999999999,1.13583,1.19242,1.2984200000000001,1.47766,1.7846,2.35941,3.6477800000000005,24.2778,22.1598,19.8283,17.4268,15.1034,12.9872,11.1996,10.0304,9.339089999999999,8.98968,1
124.36399999999999,5.23407,5.2782599999999995,5.48993,5.9043,6.6003,7.743410000000001,9.70754,13.4993,22.8333,60.341,49.7353,16.258,10.3822,7.83755,6.46201,5.64722,5.15607,4.881469999999999,1
71.0263,3.4609099999999997,3.49935,3.6508300000000005,3.94119,4.4278900000000005,5.233140000000001,6.64308,9.48756,17.5232,142.869,43.6741,20.4914,13.6571,10.4801,8.7172,7.661230000000001,7.023810000000001,6.67144,1
67.1107,7.4328,7.88807,8.61877,9.63758,11.0204,12.8503,15.1916,18.0494,21.3364,24.8763,28.4414,5.07325,4.02018,3.44743,3.09997,2.89607,2.7970900000000003,2.78651,0
114.546,3.8997300000000004,3.99888,4.23524,4.65151,5.33841,6.49487,8.62549,13.442,26.6398,55.4736,35.1073,15.5576,11.1621,8.92595,7.62932,6.84317,6.37964,6.14993,1
103.385,1.7897299999999998,1.88647,2.05986,2.34592,2.8217,3.67343,5.46857,10.8895,41.4544,130.549,24.8124,16.3059,12.6082,10.5896,9.39606,8.69437,8.33493,8.25233,1
110.48700000000001,2.52136,2.61802,2.81121,3.13813,3.6775300000000004,4.61001,6.43806,11.2342,50.0089,60.3897,25.4536,16.4416,12.4212,10.2304,8.92715,8.13773,7.6913,7.50755,1
131.874,6.69672,6.780760000000001,7.07925,7.6407300000000005,8.57024,10.0836,12.6558,17.4902,28.2854,61.12,33.4718,10.6273,6.91595,5.27923,4.38618,3.8557900000000003,3.53796,3.3645300000000002,1
100.053,1.02036,1.03935,1.09352,1.19272,1.35857,1.63897,2.15795,3.3712800000000005,25.693,60.3631,29.3184,19.7574,15.2482,12.7248,11.1268,10.0841,9.432,9.07935,1
143.388,4.385190000000001,4.36039,4.470940000000001,4.73486,5.19979,5.96702,7.258560000000001,9.63738,15.0458,83.9842,42.082,23.2213,14.365,10.3272,8.256789999999999,7.05652,6.3288199999999994,5.8996699999999995,1
120.896,3.8689999999999998,3.9151800000000003,4.0882,4.41765,4.969069999999999,5.88199,7.484439999999999,10.7353,20.0559,61.2147,42.8864,18.9498,12.6959,9.76883,8.13954,7.162560000000001,6.5733,6.24907,1
62.7065,6.73505,7.067489999999999,7.6799100000000005,8.6979,10.3676,12.6006,15.2179,18.0654,20.9444,23.6568,26.3513,6.67195,5.20889,4.38126,3.88236,3.58322,3.42345,3.37551,1
55.1208,8.342080000000001,8.2964,8.40068,8.660680000000001,9.090530000000001,9.71274,10.5573,11.659,13.0502,14.7501,16.7491,18.9972,21.4404,4.87292,2.8955,2.29137,1.98177,1.81098,1
68.5594,4.93965,4.69963,4.63744,4.74012,5.02937,5.57558,6.55735,8.530569999999999,42.3222,36.4083,26.7115,19.6766,14.565999999999999,11.1659,8.97277,7.549919999999999,6.6158600000000005,6.00539,1
74.0593,6.1028,6.368609999999999,6.8771,7.72907,9.138910000000001,11.6093,15.59,19.7235,23.5931,26.9625,12.5591,8.26357,6.346369999999999,5.2815,4.64346,4.2584,4.0458300000000005,3.96832,0
68.5838,4.1529300000000005,4.06554,4.10388,4.27405,4.60491,5.16127,6.08071,7.8012,13.6761,36.8075,27.5314,20.491,15.2852,11.7673,9.47206,7.97209,6.995139999999999,6.39984,1
145.533,3.4165,3.4716199999999997,3.6403800000000004,3.9516,4.46805,5.32281,6.83023,9.90956,18.6128,68.4658,46.4139,19.819000000000003,13.2759,10.2643,8.59375,7.5956399999999995,6.999569999999999,6.680969999999999,1
113.04,5.0293,5.10711,5.35255,5.80817,6.56665,7.826510000000001,10.0629,14.7147,29.0034,154.393,28.5849,14.5235,9.93713,7.73075,6.48744,5.73885,5.28923,5.04716,1
112.586,3.03258,3.04408,3.15179,3.3736599999999997,3.75178,4.3750599999999995,5.44509,7.514060000000001,15.2002,41.8437,29.2007,20.4128,14.9721,11.687999999999999,9.65565,8.388630000000001,7.61989,7.180060000000001,0
166.445,2.5758799999999997,2.61111,2.73148,2.95768,3.33523,3.9612300000000005,5.0660300000000005,7.3345,14.0552,111.166,45.2644,22.3068,15.1048,11.6867,9.77223,8.62182,7.929289999999999,7.55215,1
147.755,3.2582400000000002,3.3107300000000004,3.4716199999999997,3.7684300000000004,4.26096,5.07639,6.514819999999999,9.45582,17.798,66.7733,47.9941,20.3254,13.6036,10.5147,8.80213,7.779160000000001,7.16827,6.84174,1
89.9429,2.9089,2.96703,3.1244099999999997,3.40879,3.8798199999999996,4.66641,6.08495,9.1417,19.5641,76.5091,35.7197,19.3919,13.5919,10.7132,9.0681,8.07366,7.4806,7.1717,1
61.0985,8.71843,9.0775,9.61857,10.3677,11.3564,12.6172,14.1737,16.0279,18.1472,20.4576,22.8496,2.91087,2.20012,1.85615,1.6657099999999998,1.56359,1.5243,1.53945,1
91.7469,2.99205,3.05515,3.22094,3.51882,4.01171,4.83606,6.32885,9.57559,20.971,51.1311,34.2726,18.8735,13.3012,10.515999999999998,8.9193,7.95338,7.37851,7.081810000000001,1
157.819,5.021059999999999,5.09817,5.34255,5.796530000000001,6.5524,7.80779,10.0354,14.665,28.851999999999997,72.1109,28.7355,14.5729,9.96455,7.74943,6.50166,5.75047,5.29922,5.0561,1
65.4305,2.1614,2.09471,2.09373,2.15829,2.29905,2.5420599999999998,2.94277,3.7120900000000003,24.4841,21.9094,19.3409,16.9211,14.761,12.9237,11.424000000000001,10.2407,9.335339999999999,8.66658,1
62.674,7.136889999999999,6.991339999999999,6.97405,7.08489,7.423960000000001,8.13342,9.4599,12.2353,46.434,37.4306,26.2553,17.4905,11.3824,7.815989999999999,5.823519999999999,4.6622,3.9492300000000005,3.49844,1
54.3125,5.56272,5.6409400000000005,5.90331,6.39507,7.21536,8.57598,10.9801,15.9533,45.2257,33.4212,22.3076,13.2528,8.99415,6.96707,5.83021,5.14676,4.735530000000001,4.5121,1
109.402,4.97279,5.06869,5.3336,5.81414,6.610580000000001,7.9393899999999995,10.3296,15.4507,30.7484,42.2442,25.8205,13.8864,9.69845,7.62937,6.4494,5.73649,5.31081,5.08785,1
114.863,2.88231,2.9253400000000003,3.06418,3.32285,3.7538,4.46922,5.73689,8.36318,16.3399,150.614,41.6487,20.9717,14.3046,11.1102,9.31335,8.23211,7.58223,7.231089999999999,1
115.585,3.39618,3.5142300000000004,3.7591099999999997,4.17711,4.86605,6.04715,8.319189999999999,14.0078,49.0099,62.8508,23.9561,15.0814,11.2541,9.19914,7.98389,7.24675,6.8240300000000005,6.638510000000001,1
59.8857,9.18507,9.37267,9.785060000000001,10.3891,11.2049,12.2599,13.5782,15.1717,17.0285,19.104,21.3184,2.24473,1.54996,1.22232,1.03834,0.9285450000000001,0.864426,0.832958,1
126.07600000000001,2.89793,2.94542,3.0899400000000004,3.3566199999999995,3.8000599999999998,4.53734,5.850140000000001,8.59954,17.2113,136.22,39.6942,20.4643,14.0739,10.979000000000001,9.2298,8.17565,7.543310000000001,7.204969999999999,1
96.288,8.18694,8.28845,8.64494,9.31131,10.4041,12.1543,15.0399,20.1338,30.0067,49.9444,16.4808,5.7897099999999995,3.78367,2.89246,2.4049400000000003,2.11508,1.9413599999999998,1.84665,1
68.4884,3.9684699999999995,3.53608,3.3218099999999997,3.25863,3.3291,3.5527599999999997,4.00561,4.93945,26.8173,23.1952,20.3126,17.535,15.0185,12.8661,11.1137,9.74128,8.69839,7.92784,1
56.9319,3.11973,3.0079700000000003,2.99171,3.06835,3.25037,3.5706900000000004,4.09922,4.989319999999999,6.630539999999999,10.3494,25.32,79.7361,30.6544,17.784000000000002,12.7991,10.24,8.755410000000001,7.855239999999999,1
88.1929,8.32811,8.43874,8.809460000000001,9.49751,10.6235,12.4263,15.4001,20.6531,30.8225,51.2043,13.4003,5.22775,3.4491199999999997,2.6472900000000004,2.20625,1.94347,1.7860900000000002,1.7007299999999999,1
102.03299999999999,3.81868,3.9343199999999996,4.18842,4.62794,5.3522,6.582319999999999,8.89767,14.4007,28.5158,36.9092,42.4519,14.8369,10.8873,8.80976,7.5917699999999995,6.852580000000001,6.42239,6.22088,0
61.6193,9.24264,9.42269,9.78513,10.3506,11.1499,12.2228,13.6135,15.3603,17.4798,19.9478,22.7203,2.15188,1.43794,1.13125,0.963801,0.865801,0.810285,0.785428,0
155.048,7.0793,7.21069,7.58178,8.25765,9.37867,11.2473,14.5998,21.7406,45.2449,167.49,15.3132,8.153189999999999,5.673019999999999,4.45357,3.75965,3.34064,3.0901400000000003,2.9582,1
63.9142,8.10347,8.57577,9.24986,10.1628,11.3574,12.8734,14.7329,16.9205,19.371,21.9703,24.5724,3.88151,3.07267,2.67365,2.4585,2.34395,2.3065700000000002,2.34035,0
80.2968,1.90693,1.8831099999999998,1.9209900000000002,2.0274099999999997,2.22375,2.55891,3.15181,4.38356,33.1165,29.7462,25.2138,19.5145,15.4097,12.8415,11.0599,9.83489,9.00917,8.48281,1
85.8647,1.0420200000000002,1.05624,1.10552,1.19866,1.35525,1.61834,2.09572,3.15508,9.36172,35.478,26.0018,19.676,15.6208,13.0114,11.3077,10.1937,9.48954,9.09493,1
65.9818,1.40104,1.3424399999999999,1.33263,1.36975,1.4615,1.63018,1.9315900000000001,2.5403599999999997,22.6987,20.3584,18.1025,16.0353,14.2264,12.7064,11.4733,10.505,9.771139999999999,9.24207,1
105.64200000000001,4.8654,4.88893,5.0674,5.43065,6.04796,7.06584,8.8178,12.2187,20.9247,69.9667,44.8909,18.0253,11.4951,8.63065,7.08125,6.16222,5.60508,5.287669999999999,1
59.4149,7.98215,7.877160000000001,8.01528,8.4187,9.15788,10.3853,12.4287,16.0815,23.7994,48.6007,150.667,11.4651,6.01465,4.16236,3.25801,2.7450099999999997,2.43552,2.2501900000000004,1
149.306,3.44783,3.5145699999999995,3.69855,4.03214,4.58499,5.50747,7.167260000000001,10.7255,22.6679,99.7775,33.5796,18.0776,12.6305,9.93797,8.40213,7.47415,6.92012,6.6301,1
86.5911,1.03413,1.04736,1.09525,1.18629,1.3395700000000001,1.59679,2.0619099999999997,3.08468,8.32191,35.7946,26.2267,19.8256,15.7198,13.0786,11.3544,10.2266,9.51245,9.11006,1
147.519,6.67709,6.8141,7.17956,7.8381,8.92832,10.7502,14.0424,21.1682,45.8021,117.572,16.5095,9.02555,6.3429400000000005,5.0069099999999995,4.24224,3.7798300000000005,3.5043300000000004,3.3614599999999997,1
156.368,5.0224,5.09955,5.3440199999999995,5.79815,6.55428,7.81009,10.0385,14.6699,28.8634,75.953,28.724,14.5681,9.96147,7.74713,6.49978,5.74884,5.29775,5.05471,1
112.277,5.01218,5.08913,5.33306,5.78621,6.54071,7.7938,10.0173,14.6383,28.7978,42.3866,28.7899,14.5997,9.982660000000001,7.7634300000000005,6.51336,5.76079,5.30871,5.06513,0
89.015,1.30667,1.31739,1.3712799999999998,1.47786,1.6591,1.9631299999999998,2.50855,3.6871400000000003,9.53917,36.134,26.4776,19.9248,15.7001,12.9822,11.2091,10.0469,9.30452,8.87473,0
110.315,5.19581,5.34748,5.68624,6.274369999999999,7.24367,8.88653,11.9633,18.8658,29.5499,41.4275,20.8029,11.6936,8.543439999999999,6.895389999999999,5.93142,5.34644,5.00491,4.84271,0
70.4453,3.8860699999999997,3.8048,3.8411800000000005,4.00099,4.311380000000001,4.83317,5.71344,7.46005,15.5652,35.4748,26.5968,19.9951,15.1532,11.8635,9.689739999999999,8.25157,7.295610000000001,6.67868,1
73.6282,9.24416,9.378789999999999,9.75235,10.4041,11.4059,12.8753,14.9911,18.0033,22.2021,27.5148,32.2549,2.3014099999999997,1.51844,1.17163,0.98145,0.868583,0.801696,0.766605,0
76.3404,7.3364899999999995,7.6507,8.25508,9.26869,10.7378,12.6345,14.9806,17.7251,20.7364,23.8279,26.7971,5.7544,4.409680000000001,3.66465,3.21864,2.9493099999999997,2.80009,2.7446099999999998,0
59.1171,1.12845,1.1447,1.19836,1.2987,1.466,1.7435900000000002,2.2346,3.24795,22.3865,20.4891,18.4881,16.4962,14.6164,12.9278,11.4769,10.2784,9.46092,9.01774,1
112.33200000000001,2.85146,2.95689,3.17046,3.5329699999999997,4.13082,5.16095,7.16563,12.3294,49.5172,61.2434,24.9136,15.9415,11.9883,9.845939999999999,8.57419,7.80337,7.36504,7.179889999999999,1
60.6214,8.29122,8.69588,9.29007,10.1052,11.1791,12.5495,14.2425,16.2561,18.5456,21.0194,23.5491,3.71886,2.8277900000000002,2.40693,2.17489,2.04146,1.98015,1.9808400000000002,1
133.16899999999998,3.7191199999999998,3.7905300000000004,3.98685,4.34204,4.927980000000001,5.89757,7.61165,11.1207,20.81,61.9583,46.7957,18.4208,12.3968,9.63225,8.09775,7.18253,6.6398,6.35681,1
88.3741,1.23248,1.22726,1.26176,1.34208,1.4842600000000001,1.7238900000000001,2.14678,3.0228099999999998,6.71873,49.4166,26.224,19.1601,15.5754,13.1753,11.4937,10.3312,9.55021,9.06305,1
143.556,3.38312,3.43298,3.5946,3.89551,4.39584,5.22273,6.6748899999999995,9.614510000000001,17.7533,63.2037,50.6097,20.4013,13.5343,10.4159,8.69528,7.669239999999999,7.0552399999999995,6.7241800000000005,1
131.329,7.08885,7.0585,7.23583,7.64686,8.363439999999999,9.54744,11.5301,15.1322,23.0251,115.785,50.4438,13.9268,7.75174,5.4859800000000005,4.34739,3.69792,3.31006,3.0838799999999997,1
92.2877,5.44008,5.60157,5.95955,6.58,7.60248,9.3371,12.593,19.4786,26.8866,33.3107,38.6413,11.0403,8.08211,6.53068,5.622269999999999,5.0709800000000005,4.749569999999999,4.59786,0
173.886,2.50944,2.5516,2.67797,2.91054,3.2970599999999997,3.94001,5.08645,7.4950399999999995,15.1084,90.5167,41.3401,21.4498,14.7853,11.5482,9.71609,8.61156,7.94941,7.596139999999999,1
61.2664,3.79195,3.74459,3.8128300000000004,4.007619999999999,4.3631,4.95293,5.9357,7.69676,11.4378,23.653000000000002,200.0,33.1068,17.5426,12.1846,9.556239999999999,8.0621,7.16015,6.62064,1
140.311,4.33557,4.38629,4.57782,4.94269,5.55176,6.55496,8.297089999999999,11.7383,20.6859,62.1237,49.4736,18.3043,11.9322,9.10062,7.55295,6.632510000000001,6.0797099999999995,5.7758199999999995,1
146.688,2.97863,3.03998,3.20328,3.4974199999999995,3.98434,4.79815,6.2691,9.45497,20.4906,62.7807,34.7917,19.0389,13.3852,10.568,8.95533,7.98003,7.399030000000001,7.09793,0
145.13299999999998,5.01636,5.09328,5.337280000000001,5.79065,6.54552,7.79922,10.0237,14.6458,28.8028,58.8731,28.7849,14.5921,9.9763,7.757999999999999,6.50854,5.75635,5.30449,5.06099,0
61.1592,2.5472900000000003,2.52887,2.5888,2.7368200000000003,2.99946,3.43325,4.16155,5.49391,8.45925,19.6788,82.7183,34.1956,19.4281,13.8627,11.0365,9.40485,8.416310000000001,7.8311399999999995,1
35.0569,5.00014,5.07773,5.322030000000001,5.77537,6.5300199999999995,7.783580000000001,10.0091,14.64,28.8784,200.0,28.7098,14.5981,9.99088,7.77367,6.5240599999999995,5.7716400000000005,5.31976,5.0765400000000005,1
57.0283,5.0002,5.07777,5.32204,5.77534,6.52995,7.783410000000001,10.0088,14.639000000000001,28.8742,200.0,28.714000000000002,14.5991,9.99124,7.77383,6.52413,5.77166,5.31974,5.0765,1
98.2364,7.571960000000001,7.5976,7.860110000000001,8.40216,9.323,10.8298,13.3773,18.1253,28.8958,63.9281,29.3728,9.02422,5.60007,4.16345,3.39856,2.94788,2.67517,2.51904,1
58.8549,9.41922,9.58413,9.91131,10.4146,11.1136,12.0318,13.1922,14.6105,16.2854,18.1891,20.2622,1.64916,1.10645,0.871858,0.743546,0.6684359999999999,0.625958,0.607096,1
132.363,4.14651,4.21413,4.41886,4.79551,5.418769999999999,6.44604,8.24289,11.8387,21.2633,61.1217,51.3555,17.9409,11.8688,9.14403,7.645289999999999,6.75351,6.222169999999999,5.93912,1
3.7506699999999995,5.0001,5.07773,5.32207,5.77546,6.5302,7.7839100000000006,10.0098,14.6416,28.8851,200.0,28.7032,14.5965,9.99023,7.773339999999999,6.52388,5.77155,5.31971,5.0765400000000005,1
146.994,3.30188,3.35278,3.51306,3.8102400000000003,4.30374,5.12021,6.55713,9.48049,17.6721,64.732,49.4831,20.4289,13.6106,10.4964,8.774289999999999,7.746460000000001,7.13208,6.8021199999999995,1
139.895,6.18231,6.32339,6.678730000000001,7.311780000000001,8.35794,10.112,13.3097,20.3703,46.3877,93.3274,17.8771,10.0543,7.14485,5.67507,4.82851,4.315840000000001,4.01178,3.8572300000000004,1
54.586000000000006,0.475601,0.48559399999999997,0.512742,0.562372,0.64647,0.7934899999999999,1.08933,2.1276599999999997,18.8333,16.8979,15.1715,13.6909,12.4649,11.4831,10.7251,10.168,9.7915,9.58057,1
111.602,4.56161,4.55795,4.6969,5.00132,5.5275300000000005,6.39463,7.867939999999999,10.668,23.3999,44.495,29.2969,18.858,12.8742,9.577919999999999,7.753889999999999,6.684060000000001,6.03479,5.65715,1
