1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.016069957941268625,-0.0205913,7.24792E-6,-0.00458271,-0.00458633396,9.92128,18.9937,184.85,19.655,10.0802
1.0,0.0,-0.01712420496896848,-0.0510146,7.24792E-6,-0.00488359,-0.00488721396,9.91617,18.9728,185.025,19.6775,10.0855
1.0,0.0,-0.01804814274726605,-0.0703517,7.24792E-6,-0.00514728,-0.00515090396,9.91169,18.9545,185.178,19.6973,10.0902
1.0,0.0,-0.018920293198159337,-0.089754,7.24792E-6,-0.00539619,-0.00539981396,9.90747,18.9373,185.322,19.716,10.0946
1.0,0.0,-0.019782422555928377,-0.109248,7.24792E-6,-0.00564224,-0.00564586396,9.90331,18.9203,185.464,19.7345,10.0989
1.0,0.0,-0.020571040538261552,-0.128429,7.24792E-6,-0.00586731,-0.00587093396,9.8995,18.9047,185.594,19.7515,10.1029
1.0,0.0,-0.021241017187312635,-0.147663,7.24792E-6,-0.00605852,-0.00606214396,9.89626,18.8916,185.704,19.7659,10.1063
1.0,0.0,-0.02180973783825584,-0.165866,1.33514E-5,-0.00621778,-0.0062244557,9.89351,18.8805,185.795,19.7781,10.1092
1.0,0.0,-0.02225315999659161,-0.184521,1.9455E-5,-0.00634128,-0.0063510075,9.89137,18.8719,185.867,19.7876,10.1115
1.0,0.0,-0.02262508831285548,-0.20248,2.86102E-5,-0.00644285,-0.0064571551,9.88956,18.8648,185.926,19.7955,10.1134
1.0,0.0,-0.022629758632794397,0.139313,5.6076E-5,-0.00643045,-0.006458488,9.8895,18.8651,185.919,19.7951,10.1134
1.0,0.0,-0.02256828202958015,0.457687,8.96454E-5,-0.00639612,-0.0064409427,9.88975,18.8668,185.899,19.7931,10.1131
1.0,0.0,-0.02261173012564329,0.756696,8.96454E-5,-0.00640852,-0.0064533427,9.88954,18.866,185.902,19.7941,10.1134
1.0,0.0,-0.022623398041763474,1.09759,8.96454E-5,-0.00641185,-0.0064566727,9.88948,18.8657,185.898,19.7943,10.1134
1.0,0.0,-0.022381307002439003,1.42103,8.97408E-5,-0.00634271,-0.0063875804,9.89065,18.8705,185.852,19.7891,10.1122
1.0,0.0,-0.02248323483425165,1.74526,8.97408E-5,-0.0063718,-0.0064166704,9.89016,18.8685,185.859,19.7913,10.1127
1.0,0.0,-0.022209231518756672,2.06911,8.97408E-5,-0.0062936,-0.0063384704,9.89148,18.8739,185.804,19.7854,10.1113
1.0,0.0,-0.022274403662851383,2.38872,8.97408E-5,-0.0063122,-0.0063570703999999995,9.89116,18.8726,185.802,19.7868,10.1117
1.0,0.0,-0.02197198389097963,2.70474,8.97408E-5,-0.00622589,-0.0062707604,9.89262,18.8785,185.738,19.7802,10.1101
1.0,0.0,-0.02199703662379023,3.01958,8.97408E-5,-0.00623304,-0.0062779103999999995,9.8925,18.878,185.726,19.7808,10.1102
1.0,0.0,-0.021661224887766718,3.3349,8.97408E-5,-0.0061372,-0.0061820704,9.89412,18.8846,185.653,19.7735,10.1085
1.0,0.0,-0.021651203794642478,3.65311,8.97408E-5,-0.00613434,-0.0061792104,9.89417,18.8848,185.631,19.7733,10.1085
1.0,0.0,-0.021285293740459097,3.9738,8.97408E-5,-0.00602991,-0.0060747804,9.89593,18.892,185.55,19.7654,10.1066
1.0,0.0,-0.021236835097833834,4.29582,8.97408E-5,-0.00601608,-0.0060609504,9.89616,18.8929,185.519,19.7644,10.1064
1.0,0.0,-0.02084086176427773,4.61894,8.97408E-5,-0.00590307,-0.0059479404,9.89808,18.9007,185.429,19.7558,10.1044
1.0,0.0,-0.02067712551193655,4.97408,8.97408E-5,-0.00585634,-0.0059012104,9.89887,18.9039,185.372,19.7523,10.1036
1.0,0.0,-0.02034649128229592,5.2958,8.98361E-5,-0.00576193,-0.0058068480500000005,9.90046,18.9105,185.289,19.7452,10.1019
1.0,0.0,-0.020124275294205237,5.62199,8.98361E-5,-0.00569851,-0.005743428050000001,9.90154,18.9148,185.222,19.7404,10.1008
1.0,0.0,-0.019766704471363007,5.93967,8.98361E-5,-0.00559646,-0.0056413780500000005,9.90326,18.9219,185.131,19.7327,10.099
1.0,0.0,-0.01951677893442625,6.27168,9.59396E-5,-0.00552208,-0.005570049800000001,9.90446,18.9269,185.054,19.7272,10.0977
1.0,0.0,-0.019169900898257878,6.62505,1.02043E-4,-0.00542003,-0.0054710515,9.90613,18.9338,184.959,19.7197,10.0959
1.0,0.0,-0.018881538687789773,6.9331,1.08147E-4,-0.00533468,-0.005388753499999999,9.90752,18.9396,184.871,19.7134,10.0945
1.0,0.0,-0.018482737724110854,7.23253,1.26553E-4,-0.00521166,-0.0052749365,9.90942,18.9478,184.761,19.7045,10.0925
1.0,0.0,-0.018252480334369773,7.60324,1.44863E-4,-0.00513679,-0.0052092215,9.91051,18.9526,184.676,19.6992,10.0914
1.0,0.0,-0.017828125583224035,7.91196,1.44863E-4,-0.00501568,-0.0050881115,9.91256,18.961,184.562,19.6901,10.0892
1.0,0.0,-0.017470891132738427,8.29745,1.47915E-4,-0.0049122,-0.0049861575,9.91429,18.9682,184.457,19.6824,10.0874
1.0,0.0,-0.017053193751150747,8.59471,1.47915E-4,-0.00479299,-0.0048669475,9.91632,18.9764,184.34,19.6735,10.0853
1.0,0.0,-0.01680107916598694,8.96139,1.63269E-4,-0.00471336,-0.0047949945,9.91751,18.9817,184.245,19.6679,10.0841
1.0,0.0,-0.016487963804338344,9.29145,1.72424E-4,-0.00461942,-0.0047056319999999995,9.91902,18.988,184.139,19.661,10.0825
1.0,0.0,-0.016145119783734292,9.61947,1.9989E-4,-0.00450784,-0.004607785,9.92065,18.9953,184.021,19.6532,10.0808
1.0,0.0,-0.01578858961287035,10.0203,2.24304E-4,-0.00439388,-0.004506032,9.92234,19.0028,183.9,19.6452,10.079
1.0,0.0,-0.015384107109855426,10.2987,2.36607E-4,-0.00427229,-0.0043905935,9.92429,19.011,183.772,19.6364,10.077
1.0,0.0,-0.015044593525969763,10.6893,2.48814E-4,-0.00416929,-0.004293697,9.92592,19.018,183.653,19.6289,10.0753
1.0,0.0,-0.014658636029719826,10.9997,2.79331E-4,-0.00404388,-0.0041835455,9.92775,19.0261,183.519,19.6202,10.0734
1.0,0.0,-0.014355911420399884,11.4171,3.06797E-4,-0.00394375,-0.0040971485,9.92919,19.0326,183.398,19.6133,10.0719
1.0,0.0,-0.013967432883414671,11.7405,3.28255E-4,-0.00382215,-0.0039862775,9.93105,19.0407,183.262,19.6047,10.07
1.0,0.0,-0.01358884229216254,12.1616,3.49617E-4,-0.00370342,-0.0038782285,9.93286,19.0486,183.126,19.5963,10.0681
1.0,0.0,-0.013185163929312658,12.4954,3.70979E-4,-0.00357753,-0.0037630195,9.9348,19.057,182.983,19.5873,10.0661
1.0,0.0,-0.012750614643046299,12.8823,3.9854E-4,-0.00343973,-0.003639,9.93687,19.0662,182.831,19.5777,10.064
1.0,0.0,-0.01230651903922155,13.2236,4.01592E-4,-0.00331146,-0.003512256,9.93903,19.0751,182.682,19.5682,10.0618
1.0,0.0,-0.011903853297320237,13.6533,4.01592E-4,-0.00319654,-0.003397336,9.941,19.0832,182.532,19.5597,10.0598
1.0,0.0,-0.01149301651025608,14.0376,4.01688E-4,-0.00307924,-0.003280084,9.943,19.0915,182.385,19.5511,10.0577
1.0,0.0,-0.011077000990451495,14.4278,4.01688E-4,-0.00296051,-0.003161354,9.94503,19.0998,182.235,19.5423,10.0556
1.0,0.0,-0.010606000853915389,14.7968,4.01783E-4,-0.00282604,-0.0030269315000000002,9.94733,19.1093,182.074,19.5324,10.0533
1.0,0.0,-0.010174918655637294,15.1703,4.01783E-4,-0.00270301,-0.0029039015,9.94944,19.118,181.917,19.5233,10.0511
1.0,0.0,-0.009763913682394829,15.5434,4.01783E-4,-0.00258571,-0.0027866015000000003,9.95145,19.1263,181.761,19.5147,10.0491
1.0,0.0,-0.009369788644860766,15.9247,4.01878E-4,-0.00247318,-0.002674119,9.95338,19.1342,181.606,19.5064,10.0471
1.0,0.0,-0.008987165089207933,16.32,4.01878E-4,-0.00236398,-0.0025649189999999997,9.95525,19.1419,181.451,19.4984,10.0452
1.0,0.0,-0.00860975530508268,16.7254,4.01974E-4,-0.00225622,-0.0024572070000000003,9.9571,19.1496,181.294,19.4904,10.0433
