1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004925308060425414,-0.0058793,-1.74262E-5,0.00139696,10.9643,20.7135,189.099,21.8842,11.0369
1.0,0.0,0.004248639071723226,-0.00853312,-1.74262E-5,0.00120384,10.9606,20.7006,187.962,21.9011,11.0407
1.0,0.0,0.0038075357255746645,-0.00901592,-1.74262E-5,0.00107795,10.9584,20.6913,187.232,21.9122,11.043
1.0,0.0,0.003496783778698772,-0.00917535,-1.74262E-5,9.89262E-4,10.9565,20.6848,186.72,21.92,11.0447
1.0,0.0,0.0032411547085883707,-0.00940901,-1.74262E-5,9.16306E-4,10.9554,20.6791,186.298,21.9265,11.0459
1.0,0.0,0.002995550315892205,-0.00958158,-1.74262E-5,8.46211E-4,10.954,20.6749,185.899,21.9329,11.0477
1.0,0.0,0.002764984570938063,-0.00982017,-1.74262E-5,7.80408E-4,10.9527,20.6694,185.516,21.9385,11.0486
1.0,0.0,0.002534415358789992,-0.00999112,-1.74262E-5,7.14604E-4,10.9515,20.6656,185.147,21.9445,11.0499
1.0,0.0,0.002315542011530363,-0.0101765,-1.74262E-5,6.52138E-4,10.9503,20.6604,184.792,21.9506,11.0516
1.0,0.0,0.002093329552563665,-0.0103811,-1.74262E-5,5.88719E-4,10.9492,20.6562,184.43,21.9557,11.0526
1.0,0.0,0.0018427111895397085,0.369655,-1.74262E-5,5.17193E-4,10.9476,20.6508,184.034,21.9628,11.054
