1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
1.0,0.0,0.001789758937531988,-0.0058793,-1.74262E-5,0.00139696,5.50012,5.69556,6.35255,7.77519,10.9643,15.896,20.7135,29.4336,50.7465,189.099,89.7663,34.9401,21.8842,16.281,11.0369,7.78126,6.34928,5.6925,5.49988
