1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
1.0,0.0,1.0119518514342315E-7,0.0,1.90735E-7,1.74846E-7,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,57.3685,28.7938,19.3185,14.619,10.0,7.07107,5.7735,5.17638,5.0
